img_name,xmin,ymin,xmax,ymax,score
C2_P03_N2_S3_1.JPG,865,1402,1114,1779,1.0
C2_P03_N2_S3_1.JPG,1761,1397,1995,1756,1.0
C2_P03_N2_S3_1.JPG,1550,1391,1790,1763,1.0
C2_P03_N2_S3_1.JPG,1098,1394,1341,1770,1.0
C2_P03_N2_S3_1.JPG,416,792,656,1192,1.0
C2_P03_N2_S3_1.JPG,644,1401,891,1779,1.0
C2_P03_N2_S3_1.JPG,637,787,895,1188,1.0
C2_P03_N2_S3_1.JPG,1323,1331,1564,1750,1.0
C2_P03_N2_S3_1.JPG,417,1351,675,1760,1.0
C2_P03_N2_S3_1.JPG,1985,1296,2167,1709,1.0
C2_P03_N2_S3_1.JPG,528,1385,776,1761,0.9664070010185242
C4_P04_N2_S2_1.JPG,210,210,450,551,1.0
C4_P04_N2_S2_1.JPG,911,231,1144,558,1.0
C4_P04_N2_S2_1.JPG,1133,708,1377,1062,1.0
C4_P04_N2_S2_1.JPG,2309,706,2546,1047,1.0
C4_P04_N2_S2_1.JPG,679,708,914,1042,1.0
C4_P04_N2_S2_1.JPG,895,665,1138,1058,1.0
C4_P04_N2_S2_1.JPG,240,649,468,1056,1.0
C4_P04_N2_S2_1.JPG,463,709,692,1064,1.0
C4_P04_N2_S2_1.JPG,2076,212,2301,566,1.0
C4_P04_N2_S2_1.JPG,2316,204,2547,555,1.0
C4_P04_N2_S2_1.JPG,1620,169,1830,554,1.0
C4_P04_N2_S2_1.JPG,1839,166,2071,559,1.0
C4_P04_N2_S2_1.JPG,1147,185,1380,558,1.0
C4_P04_N2_S2_1.JPG,1395,205,1625,557,1.0
C4_P04_N2_S2_1.JPG,470,158,711,527,1.0
C4_P04_N2_S2_1.JPG,2087,707,2320,1047,1.0
C4_P04_N2_S2_1.JPG,1622,715,1854,1058,1.0
C4_P04_N2_S2_1.JPG,1396,714,1638,1062,1.0
C4_P04_N2_S2_1.JPG,1847,658,2081,1040,1.0
C1_P02_N1_S5_1.JPG,192,17,383,312,1.0
C1_P02_N1_S5_1.JPG,392,45,576,336,1.0
C1_P02_N1_S5_1.JPG,764,82,949,384,1.0
C1_P02_N1_S5_1.JPG,1310,155,1488,434,1.0
C1_P02_N1_S5_1.JPG,124,1589,307,1898,1.0
C1_P02_N1_S5_1.JPG,950,109,1132,405,1.0
C1_P02_N1_S5_1.JPG,1139,145,1308,419,1.0
C1_P02_N1_S5_1.JPG,1438,1104,1594,1406,1.0
C1_P02_N1_S5_1.JPG,1307,1095,1463,1405,1.0
C1_P02_N1_S5_1.JPG,1043,1081,1203,1389,1.0
C1_P02_N1_S5_1.JPG,1179,1096,1329,1396,1.0
C1_P02_N1_S5_1.JPG,584,66,765,357,1.0
C1_P02_N1_S5_1.JPG,311,1078,507,1375,1.0
C1_P02_N1_S5_1.JPG,704,1105,879,1382,1.0
C1_P02_N1_S5_1.JPG,879,1101,1058,1390,1.0
C1_P02_N1_S5_1.JPG,507,1087,700,1379,1.0
C1_P02_N1_S5_1.JPG,135,1083,316,1360,1.0
C1_P02_N1_S5_1.JPG,1600,638,1749,932,1.0
C1_P02_N1_S5_1.JPG,1472,647,1614,925,1.0
C1_P02_N1_S5_1.JPG,1217,617,1372,915,1.0
C1_P02_N1_S5_1.JPG,675,2131,851,2414,1.0
C1_P02_N1_S5_1.JPG,730,592,920,880,1.0
C1_P02_N1_S5_1.JPG,1359,628,1510,910,1.0
C1_P02_N1_S5_1.JPG,1053,2067,1214,2392,1.0
C1_P02_N1_S5_1.JPG,854,2084,1020,2401,1.0
C1_P02_N1_S5_1.JPG,923,599,1110,893,1.0
C1_P02_N1_S5_1.JPG,1088,611,1242,902,1.0
C1_P02_N1_S5_1.JPG,500,2132,676,2413,1.0
C1_P02_N1_S5_1.JPG,312,2089,502,2405,1.0
C1_P02_N1_S5_1.JPG,107,2087,308,2412,1.0
C1_P02_N1_S5_1.JPG,1523,2060,1694,2381,1.0
C1_P02_N1_S5_1.JPG,1351,2059,1525,2384,1.0
C1_P02_N1_S5_1.JPG,1209,2067,1371,2391,1.0
C1_P02_N1_S5_1.JPG,1484,176,1667,455,1.0
C1_P02_N1_S5_1.JPG,161,549,334,847,1.0
C1_P02_N1_S5_1.JPG,541,574,726,859,1.0
C1_P02_N1_S5_1.JPG,349,554,528,839,1.0
C1_P02_N1_S5_1.JPG,680,1600,871,1900,1.0
C1_P02_N1_S5_1.JPG,1052,1612,1235,1896,1.0
C1_P02_N1_S5_1.JPG,1216,1613,1395,1888,1.0
C1_P02_N1_S5_1.JPG,1375,1618,1549,1878,1.0
C1_P02_N1_S5_1.JPG,876,1610,1056,1892,1.0
C1_P02_N1_S5_1.JPG,1536,1613,1715,1881,1.0
C1_P02_N1_S5_1.JPG,316,1601,503,1905,1.0
C1_P02_N1_S5_1.JPG,507,1608,693,1898,1.0
C1_P02_N1_S5_1.JPG,1585,1105,1742,1409,0.9999995231628418
C1_P02_N1_S5_1.JPG,2261,212,2530,571,0.9999983310699463
C1_P02_N1_S5_1.JPG,1408,639,1562,908,0.9999057054519653
C3_P01_N1_S5_1.JPG,68,316,237,562,1.0
C3_P01_N1_S5_1.JPG,401,312,569,551,1.0
C3_P01_N1_S5_1.JPG,724,306,900,564,1.0
C3_P01_N1_S5_1.JPG,1062,320,1235,572,1.0
C3_P01_N1_S5_1.JPG,1263,791,1410,1094,1.0
C3_P01_N1_S5_1.JPG,1232,1326,1403,1572,1.0
C3_P01_N1_S5_1.JPG,111,1318,273,1563,1.0
C3_P01_N1_S5_1.JPG,1070,1329,1231,1581,1.0
C3_P01_N1_S5_1.JPG,917,1326,1086,1574,1.0
C3_P01_N1_S5_1.JPG,1176,2121,1325,2375,1.0
C3_P01_N1_S5_1.JPG,1019,2122,1166,2373,1.0
C3_P01_N1_S5_1.JPG,750,1286,900,1562,1.0
C3_P01_N1_S5_1.JPG,728,2118,876,2376,1.0
C3_P01_N1_S5_1.JPG,861,795,1003,1090,1.0
C3_P01_N1_S5_1.JPG,572,2117,710,2373,1.0
C3_P01_N1_S5_1.JPG,572,1314,741,1575,1.0
C3_P01_N1_S5_1.JPG,427,2112,577,2363,1.0
C3_P01_N1_S5_1.JPG,902,312,1071,573,1.0
C3_P01_N1_S5_1.JPG,421,1313,584,1565,1.0
C3_P01_N1_S5_1.JPG,280,2104,441,2359,1.0
C3_P01_N1_S5_1.JPG,133,2097,299,2372,1.0
C3_P01_N1_S5_1.JPG,266,1313,431,1562,1.0
C3_P01_N1_S5_1.JPG,563,315,737,558,1.0
C3_P01_N1_S5_1.JPG,872,1781,1045,2019,1.0
C3_P01_N1_S5_1.JPG,1191,1756,1364,2015,1.0
C3_P01_N1_S5_1.JPG,1027,1779,1197,2012,1.0
C3_P01_N1_S5_1.JPG,724,1776,896,2008,1.0
C3_P01_N1_S5_1.JPG,238,318,401,548,1.0
C3_P01_N1_S5_1.JPG,564,818,740,1085,1.0
C3_P01_N1_S5_1.JPG,422,1748,590,1992,1.0
C3_P01_N1_S5_1.JPG,581,1782,741,1991,1.0
C3_P01_N1_S5_1.JPG,268,1758,434,1994,1.0
C3_P01_N1_S5_1.JPG,227,823,399,1080,1.0
C3_P01_N1_S5_1.JPG,1125,798,1264,1094,1.0
C3_P01_N1_S5_1.JPG,1248,306,1429,572,1.0
C3_P01_N1_S5_1.JPG,991,799,1134,1096,1.0
C3_P01_N1_S5_1.JPG,128,1711,292,1989,1.0
C3_P01_N1_S5_1.JPG,726,803,868,1089,1.0
C3_P01_N1_S5_1.JPG,394,818,574,1081,1.0
C3_P01_N1_S5_1.JPG,70,818,247,1084,1.0
C3_P01_N1_S5_1.JPG,1050,801,1193,1095,0.9979596138000488
C3_P05_N3_S2_1.JPG,3738,361,4012,859,1.0
C3_P05_N3_S2_1.JPG,92,376,418,918,1.0
C3_P05_N3_S2_1.JPG,634,466,941,914,1.0
C3_P05_N3_S2_1.JPG,933,469,1222,902,1.0
C3_P05_N3_S2_1.JPG,426,1151,730,1629,1.0
C3_P05_N3_S2_1.JPG,153,1157,482,1639,1.0
C3_P05_N3_S2_1.JPG,3459,423,3742,861,1.0
C3_P05_N3_S2_1.JPG,3672,1106,3993,1599,1.0
C3_P05_N3_S2_1.JPG,3413,1135,3689,1604,1.0
C3_P05_N3_S2_1.JPG,3163,381,3451,891,1.0
C3_P05_N3_S2_1.JPG,3146,1188,3424,1604,1.0
C3_P05_N3_S2_1.JPG,2876,1191,3146,1603,1.0
C3_P05_N3_S2_1.JPG,376,392,687,918,1.0
C3_P05_N3_S2_1.JPG,2901,381,3185,885,1.0
C3_P05_N3_S2_1.JPG,2621,1198,2890,1610,1.0
C3_P05_N3_S2_1.JPG,2345,1206,2623,1607,1.0
C3_P05_N3_S2_1.JPG,2070,1222,2312,1592,1.0
C3_P05_N3_S2_1.JPG,2061,450,2352,904,1.0
C3_P05_N3_S2_1.JPG,1820,1225,2056,1593,1.0
C3_P05_N3_S2_1.JPG,1541,1227,1802,1611,1.0
C3_P05_N3_S2_1.JPG,1786,445,2070,900,1.0
C3_P05_N3_S2_1.JPG,1271,1227,1532,1619,1.0
C3_P05_N3_S2_1.JPG,1007,1220,1280,1621,1.0
C3_P05_N3_S2_1.JPG,1470,443,1763,906,1.0
C3_P05_N3_S2_1.JPG,702,1153,1008,1628,1.0
C3_P05_N3_S2_1.JPG,1197,457,1487,908,1.0
C3_P05_N3_S2_1.JPG,2374,361,2675,890,1.0
C3_P05_N3_S2_1.JPG,2626,365,2913,878,1.0
C3_P03_N1_S3_1.JPG,465,254,722,591,1.0
C3_P03_N1_S3_1.JPG,749,256,989,582,1.0
C3_P03_N1_S3_1.JPG,3485,312,3729,647,1.0
C3_P03_N1_S3_1.JPG,1032,1105,1290,1462,1.0
C3_P03_N1_S3_1.JPG,758,1094,1029,1475,1.0
C3_P03_N1_S3_1.JPG,432,1090,716,1466,1.0
C3_P03_N1_S3_1.JPG,2866,304,3123,659,1.0
C3_P03_N1_S3_1.JPG,3628,1108,3893,1490,1.0
C3_P03_N1_S3_1.JPG,3214,315,3459,647,1.0
C3_P03_N1_S3_1.JPG,2724,1953,2994,2344,1.0
C3_P03_N1_S3_1.JPG,2459,1967,2737,2366,1.0
C3_P03_N1_S3_1.JPG,2561,298,2827,653,1.0
C3_P03_N1_S3_1.JPG,3118,1108,3384,1483,1.0
C3_P03_N1_S3_1.JPG,2192,1963,2464,2371,1.0
C3_P03_N1_S3_1.JPG,1924,1960,2199,2366,1.0
C3_P03_N1_S3_1.JPG,2864,1114,3137,1493,1.0
C3_P03_N1_S3_1.JPG,1301,1951,1587,2363,1.0
C3_P03_N1_S3_1.JPG,996,1954,1283,2360,1.0
C3_P03_N1_S3_1.JPG,2605,1112,2869,1496,1.0
C3_P03_N1_S3_1.JPG,696,1947,988,2363,1.0
C3_P03_N1_S3_1.JPG,419,1953,714,2361,1.0
C3_P03_N1_S3_1.JPG,2344,1107,2619,1491,1.0
C3_P03_N1_S3_1.JPG,3771,1888,4040,2332,1.0
C3_P03_N1_S3_1.JPG,3499,1884,3779,2339,1.0
C3_P03_N1_S3_1.JPG,1865,1094,2136,1471,1.0
C3_P03_N1_S3_1.JPG,3246,1950,3519,2339,1.0
C3_P03_N1_S3_1.JPG,2981,1961,3261,2346,1.0
C3_P03_N1_S3_1.JPG,1590,1095,1863,1475,1.0
C3_P03_N1_S3_1.JPG,1310,1090,1578,1473,1.0
C3_P03_N1_S3_1.JPG,1638,1890,1918,2353,1.0
C3_P03_N1_S3_1.JPG,2312,309,2554,636,1.0
C3_P03_N1_S3_1.JPG,1963,282,2224,632,1.0
C3_P03_N1_S3_1.JPG,1690,281,1948,633,1.0
C3_P03_N1_S3_1.JPG,1409,279,1664,608,1.0
C3_P03_N1_S3_1.JPG,3723,326,3969,664,1.0
C3_P03_N1_S3_1.JPG,1028,271,1272,592,1.0
C3_P03_N1_S3_1.JPG,3380,1111,3648,1496,1.0
C2_P07_N1_S6_1.JPG,16,83,126,278,1.0
C2_P07_N1_S6_1.JPG,218,112,326,284,1.0
C2_P07_N1_S6_1.JPG,530,129,641,293,1.0
C2_P07_N1_S6_1.JPG,237,680,347,842,1.0
C2_P07_N1_S6_1.JPG,648,1206,749,1362,1.0
C2_P07_N1_S6_1.JPG,218,381,324,575,1.0
C2_P07_N1_S6_1.JPG,139,680,245,839,1.0
C2_P07_N1_S6_1.JPG,555,1206,651,1354,1.0
C2_P07_N1_S6_1.JPG,455,1201,562,1357,1.0
C2_P07_N1_S6_1.JPG,120,382,223,569,1.0
C2_P07_N1_S6_1.JPG,348,1199,454,1348,1.0
C2_P07_N1_S6_1.JPG,43,675,153,837,1.0
C2_P07_N1_S6_1.JPG,254,1201,361,1358,1.0
C2_P07_N1_S6_1.JPG,425,120,535,288,1.0
C2_P07_N1_S6_1.JPG,160,1184,259,1354,1.0
C2_P07_N1_S6_1.JPG,28,381,127,568,1.0
C2_P07_N1_S6_1.JPG,89,1189,168,1343,1.0
C2_P07_N1_S6_1.JPG,315,117,425,284,1.0
C2_P07_N1_S6_1.JPG,836,959,942,1113,1.0
C2_P07_N1_S6_1.JPG,637,956,740,1111,1.0
C2_P07_N1_S6_1.JPG,741,959,843,1116,1.0
C2_P07_N1_S6_1.JPG,840,425,945,587,1.0
C2_P07_N1_S6_1.JPG,341,954,446,1115,1.0
C2_P07_N1_S6_1.JPG,110,89,217,286,1.0
C2_P07_N1_S6_1.JPG,851,143,956,305,1.0
C2_P07_N1_S6_1.JPG,741,426,844,583,1.0
C2_P07_N1_S6_1.JPG,640,420,743,581,1.0
C2_P07_N1_S6_1.JPG,536,418,641,577,1.0
C2_P07_N1_S6_1.JPG,642,1449,748,1610,1.0
C2_P07_N1_S6_1.JPG,545,959,641,1107,1.0
C2_P07_N1_S6_1.JPG,361,1433,467,1599,1.0
C2_P07_N1_S6_1.JPG,442,958,543,1106,1.0
C2_P07_N1_S6_1.JPG,44,948,149,1103,1.0
C2_P07_N1_S6_1.JPG,240,949,344,1103,1.0
C2_P07_N1_S6_1.JPG,143,949,247,1099,1.0
C2_P07_N1_S6_1.JPG,443,685,550,847,1.0
C2_P07_N1_S6_1.JPG,434,409,540,573,1.0
C2_P07_N1_S6_1.JPG,635,130,745,295,1.0
C2_P07_N1_S6_1.JPG,740,132,850,303,1.0
C2_P07_N1_S6_1.JPG,332,387,438,576,1.0
C2_P07_N1_S6_1.JPG,840,700,938,858,1.0
C2_P07_N1_S6_1.JPG,749,699,849,854,1.0
C2_P07_N1_S6_1.JPG,830,1448,935,1599,1.0
C2_P07_N1_S6_1.JPG,741,1443,841,1604,1.0
C2_P07_N1_S6_1.JPG,560,1452,652,1598,1.0
C2_P07_N1_S6_1.JPG,457,1432,566,1603,1.0
C2_P07_N1_S6_1.JPG,270,1432,376,1604,1.0
C2_P07_N1_S6_1.JPG,173,1434,274,1597,1.0
C2_P07_N1_S6_1.JPG,82,1437,183,1601,1.0
C2_P07_N1_S6_1.JPG,643,691,746,851,1.0
C2_P07_N1_S6_1.JPG,545,689,652,847,1.0
C2_P07_N1_S6_1.JPG,338,684,444,842,1.0
C2_P07_N1_S6_1.JPG,839,1210,942,1361,1.0
C2_P07_N1_S6_1.JPG,747,1203,850,1360,1.0
C1_P12_N2_S3_1.JPG,718,166,966,605,1.0
C1_P12_N2_S3_1.JPG,1231,175,1497,589,1.0
C1_P12_N2_S3_1.JPG,1740,942,1980,1347,1.0
C1_P12_N2_S3_1.JPG,435,882,696,1257,1.0
C1_P12_N2_S3_1.JPG,1499,198,1748,598,1.0
C1_P12_N2_S3_1.JPG,971,188,1236,600,1.0
C1_P12_N2_S3_1.JPG,447,158,699,605,1.0
C1_P12_N2_S3_1.JPG,1225,893,1457,1268,1.0
C1_P12_N2_S3_1.JPG,986,904,1232,1279,1.0
C1_P12_N2_S3_1.JPG,1742,233,1980,590,1.0
C1_P12_N2_S3_1.JPG,976,1611,1222,1995,1.0
C1_P12_N2_S3_1.JPG,726,1634,958,1982,1.0
C1_P12_N2_S3_1.JPG,713,881,977,1266,1.0
C1_P12_N2_S3_1.JPG,1499,1614,1736,1969,1.0
C1_P12_N2_S3_1.JPG,1241,1598,1479,1969,1.0
C1_P12_N2_S3_1.JPG,430,1603,683,1972,1.0
C1_P12_N2_S3_1.JPG,1741,1604,1975,1976,0.9999998807907104
C1_P12_N2_S3_1.JPG,204,147,450,602,0.9999997615814209
C1_P12_N2_S3_1.JPG,174,858,425,1263,0.9999991655349731
C1_P12_N2_S3_1.JPG,168,1607,397,2030,0.9999934434890747
C1_P02_N2_S2_1.JPG,1814,670,2102,1228,1.0
C1_P02_N2_S2_1.JPG,2071,688,2358,1234,1.0
C1_P02_N2_S2_1.JPG,2563,704,2842,1244,1.0
C1_P02_N2_S2_1.JPG,2828,694,3109,1239,1.0
C1_P02_N2_S2_1.JPG,2329,682,2612,1241,1.0
C1_P02_N2_S2_1.JPG,2519,1591,2806,2168,1.0
C1_P02_N2_S2_1.JPG,2830,1600,3115,2165,1.0
C1_P02_N2_S2_1.JPG,1131,661,1486,1239,1.0
C1_P02_N2_S2_1.JPG,773,653,1109,1211,1.0
C1_P02_N2_S2_1.JPG,1499,675,1821,1207,1.0
C1_P02_N2_S2_1.JPG,41,636,371,1188,1.0
C1_P02_N2_S2_1.JPG,390,625,744,1212,1.0
C1_P02_N2_S2_1.JPG,1424,1636,1775,2197,1.0
C1_P02_N2_S2_1.JPG,347,1652,696,2211,1.0
C1_P02_N2_S2_1.JPG,732,1654,1078,2199,1.0
C1_P02_N2_S2_1.JPG,2271,1588,2563,2168,1.0
C1_P02_N2_S2_1.JPG,2016,1577,2307,2165,1.0
C1_P02_N2_S2_1.JPG,1746,1580,2041,2172,1.0
C1_P02_N2_S2_1.JPG,1100,1657,1429,2178,1.0
C1_P02_N2_S2_1.JPG,0,1671,343,2215,1.0
C1_P02_N2_S2_1.JPG,2579,0,2864,353,0.9999909400939941
C1_P02_N2_S2_1.JPG,2235,0,2563,341,0.9996834993362427
C1_P02_N2_S2_1.JPG,1864,0,2202,332,0.9935505390167236
C1_P02_N2_S2_1.JPG,1155,0,1500,317,0.9114782810211182
C1_P04_N1_S4_1.JPG,810,63,985,390,1.0
C1_P04_N1_S4_1.JPG,1402,39,1597,382,1.0
C1_P04_N1_S4_1.JPG,2841,73,3031,386,1.0
C1_P04_N1_S4_1.JPG,27,105,214,416,1.0
C1_P04_N1_S4_1.JPG,203,100,407,432,1.0
C1_P04_N1_S4_1.JPG,2011,1323,2215,1685,1.0
C1_P04_N1_S4_1.JPG,1823,1367,2015,1675,1.0
C1_P04_N1_S4_1.JPG,823,745,1015,1051,1.0
C1_P04_N1_S4_1.JPG,1616,1374,1806,1676,1.0
C1_P04_N1_S4_1.JPG,613,746,808,1052,1.0
C1_P04_N1_S4_1.JPG,1416,1372,1601,1672,1.0
C1_P04_N1_S4_1.JPG,1219,1374,1409,1676,1.0
C1_P04_N1_S4_1.JPG,1022,1375,1209,1680,1.0
C1_P04_N1_S4_1.JPG,426,748,614,1050,1.0
C1_P04_N1_S4_1.JPG,821,1373,1008,1682,1.0
C1_P04_N1_S4_1.JPG,235,744,423,1053,1.0
C1_P04_N1_S4_1.JPG,617,1373,807,1676,1.0
C1_P04_N1_S4_1.JPG,419,1369,606,1676,1.0
C1_P04_N1_S4_1.JPG,3026,83,3206,381,1.0
C1_P04_N1_S4_1.JPG,221,1365,418,1672,1.0
C1_P04_N1_S4_1.JPG,29,731,235,1061,1.0
C1_P04_N1_S4_1.JPG,54,1364,241,1660,1.0
C1_P04_N1_S4_1.JPG,1616,28,1800,384,1.0
C1_P04_N1_S4_1.JPG,2437,90,2620,376,1.0
C1_P04_N1_S4_1.JPG,2025,83,2210,388,1.0
C1_P04_N1_S4_1.JPG,3024,1982,3204,2309,1.0
C1_P04_N1_S4_1.JPG,2629,1991,2823,2303,1.0
C1_P04_N1_S4_1.JPG,2830,1986,3021,2295,1.0
C1_P04_N1_S4_1.JPG,2026,1959,2218,2313,1.0
C1_P04_N1_S4_1.JPG,2216,1992,2417,2338,1.0
C1_P04_N1_S4_1.JPG,2426,1992,2624,2312,1.0
C1_P04_N1_S4_1.JPG,1626,1962,1824,2325,1.0
C1_P04_N1_S4_1.JPG,1833,1956,2033,2311,1.0
C1_P04_N1_S4_1.JPG,1420,1960,1624,2338,1.0
C1_P04_N1_S4_1.JPG,1225,2000,1412,2324,1.0
C1_P04_N1_S4_1.JPG,831,1989,1019,2323,1.0
C1_P04_N1_S4_1.JPG,1025,1988,1220,2330,1.0
C1_P04_N1_S4_1.JPG,1625,731,1827,1062,1.0
C1_P04_N1_S4_1.JPG,1829,743,2027,1054,1.0
C1_P04_N1_S4_1.JPG,631,1988,821,2316,1.0
C1_P04_N1_S4_1.JPG,1001,48,1191,390,1.0
C1_P04_N1_S4_1.JPG,1209,38,1393,388,1.0
C1_P04_N1_S4_1.JPG,256,1975,437,2279,1.0
C1_P04_N1_S4_1.JPG,446,1981,635,2294,1.0
C1_P04_N1_S4_1.JPG,3034,714,3208,1040,1.0
C1_P04_N1_S4_1.JPG,70,1945,248,2281,1.0
C1_P04_N1_S4_1.JPG,2842,720,3029,1043,1.0
C1_P04_N1_S4_1.JPG,2642,737,2831,1041,1.0
C1_P04_N1_S4_1.JPG,2444,741,2634,1041,1.0
C1_P04_N1_S4_1.JPG,2229,734,2434,1053,1.0
C1_P04_N1_S4_1.JPG,2036,742,2231,1047,1.0
C1_P04_N1_S4_1.JPG,627,57,799,395,1.0
C1_P04_N1_S4_1.JPG,1413,741,1613,1058,1.0
C1_P04_N1_S4_1.JPG,1217,715,1392,1049,1.0
C1_P04_N1_S4_1.JPG,1024,748,1209,1048,1.0
C1_P04_N1_S4_1.JPG,442,80,605,405,1.0
C1_P04_N1_S4_1.JPG,3025,1353,3208,1671,1.0
C1_P04_N1_S4_1.JPG,2829,1353,3031,1682,1.0
C1_P04_N1_S4_1.JPG,2631,1366,2823,1680,1.0
C1_P04_N1_S4_1.JPG,2437,1366,2631,1682,1.0
C1_P04_N1_S4_1.JPG,2230,1371,2425,1683,1.0
C1_P04_N1_S4_1.JPG,2637,150,2799,389,0.9989959597587585
C1_P04_N1_S4_1.JPG,1834,136,1999,401,0.9153119325637817
C4_P04_N1_S3_1.JPG,1198,409,1413,794,1.0
C4_P04_N1_S3_1.JPG,775,461,967,789,1.0
C4_P04_N1_S3_1.JPG,1429,465,1644,803,1.0
C4_P04_N1_S3_1.JPG,2073,478,2297,791,1.0
C4_P04_N1_S3_1.JPG,318,920,557,1257,1.0
C4_P04_N1_S3_1.JPG,767,1410,993,1742,1.0
C4_P04_N1_S3_1.JPG,556,1402,778,1745,1.0
C4_P04_N1_S3_1.JPG,2314,927,2532,1267,1.0
C4_P04_N1_S3_1.JPG,2312,1396,2528,1719,1.0
C4_P04_N1_S3_1.JPG,1872,416,2088,793,1.0
C4_P04_N1_S3_1.JPG,1865,892,2095,1264,1.0
C4_P04_N1_S3_1.JPG,2097,1390,2317,1726,1.0
C4_P04_N1_S3_1.JPG,1875,1355,2096,1716,1.0
C4_P04_N1_S3_1.JPG,1657,883,1853,1263,1.0
C4_P04_N1_S3_1.JPG,1658,1408,1878,1736,1.0
C4_P04_N1_S3_1.JPG,1658,474,1868,797,1.0
C4_P04_N1_S3_1.JPG,1449,1398,1670,1739,1.0
C4_P04_N1_S3_1.JPG,1445,920,1667,1265,1.0
C4_P04_N1_S3_1.JPG,977,1363,1207,1740,1.0
C4_P04_N1_S3_1.JPG,1203,1401,1432,1735,1.0
C4_P04_N1_S3_1.JPG,561,869,790,1238,1.0
C4_P04_N1_S3_1.JPG,346,1339,571,1741,1.0
C4_P04_N1_S3_1.JPG,986,427,1197,790,1.0
C4_P04_N1_S3_1.JPG,560,427,784,786,1.0
C4_P04_N1_S3_1.JPG,2086,943,2299,1276,1.0
C4_P04_N1_S3_1.JPG,2294,452,2513,793,1.0
C4_P04_N1_S3_1.JPG,994,947,1216,1263,1.0
C4_P04_N1_S3_1.JPG,1206,908,1431,1266,1.0
C4_P04_N1_S3_1.JPG,345,473,546,800,0.9999998807907104
C1_P03_N1_S4_1.JPG,2523,119,2692,368,1.0
C1_P03_N1_S4_1.JPG,1622,698,1790,938,1.0
C1_P03_N1_S4_1.JPG,1783,696,1951,950,1.0
C1_P03_N1_S4_1.JPG,2276,720,2443,968,1.0
C1_P03_N1_S4_1.JPG,2441,729,2607,961,1.0
C1_P03_N1_S4_1.JPG,2847,140,3020,453,1.0
C1_P03_N1_S4_1.JPG,2235,122,2391,413,1.0
C1_P03_N1_S4_1.JPG,2781,1943,2960,2264,1.0
C1_P03_N1_S4_1.JPG,2685,131,2855,376,1.0
C1_P03_N1_S4_1.JPG,1758,1937,1930,2199,1.0
C1_P03_N1_S4_1.JPG,2429,1931,2604,2183,1.0
C1_P03_N1_S4_1.JPG,2589,1948,2770,2195,1.0
C1_P03_N1_S4_1.JPG,1934,1939,2115,2202,1.0
C1_P03_N1_S4_1.JPG,861,62,1034,378,1.0
C1_P03_N1_S4_1.JPG,1038,86,1205,417,1.0
C1_P03_N1_S4_1.JPG,1551,117,1721,408,1.0
C1_P03_N1_S4_1.JPG,1417,1936,1593,2180,1.0
C1_P03_N1_S4_1.JPG,1259,1939,1436,2195,1.0
C1_P03_N1_S4_1.JPG,556,1937,734,2242,1.0
C1_P03_N1_S4_1.JPG,907,1943,1093,2180,1.0
C1_P03_N1_S4_1.JPG,2671,1317,2848,1570,1.0
C1_P03_N1_S4_1.JPG,1337,1295,1519,1549,1.0
C1_P03_N1_S4_1.JPG,2183,1308,2355,1557,1.0
C1_P03_N1_S4_1.JPG,2336,1315,2511,1548,1.0
C1_P03_N1_S4_1.JPG,2496,1318,2676,1562,1.0
C1_P03_N1_S4_1.JPG,1679,1302,1854,1558,1.0
C1_P03_N1_S4_1.JPG,1841,1306,2020,1548,1.0
C1_P03_N1_S4_1.JPG,1508,1291,1690,1553,1.0
C1_P03_N1_S4_1.JPG,463,1288,645,1575,1.0
C1_P03_N1_S4_1.JPG,1001,1285,1185,1537,1.0
C1_P03_N1_S4_1.JPG,659,1305,838,1574,1.0
C1_P03_N1_S4_1.JPG,1174,1294,1352,1539,1.0
C1_P03_N1_S4_1.JPG,2612,726,2781,972,1.0
C1_P03_N1_S4_1.JPG,1287,689,1461,963,1.0
C1_P03_N1_S4_1.JPG,2776,725,2941,970,1.0
C1_P03_N1_S4_1.JPG,1462,698,1628,943,1.0
C1_P03_N1_S4_1.JPG,1118,684,1292,956,1.0
C1_P03_N1_S4_1.JPG,1953,699,2126,943,1.0
C1_P03_N1_S4_1.JPG,776,670,945,928,1.0
C1_P03_N1_S4_1.JPG,431,655,607,961,1.0
C1_P03_N1_S4_1.JPG,938,661,1116,943,1.0
C1_P03_N1_S4_1.JPG,598,671,775,932,1.0
C1_P03_N1_S4_1.JPG,2043,101,2209,410,0.9999998807907104
C1_P03_N1_S4_1.JPG,2098,1947,2272,2191,0.9999998807907104
C1_P03_N1_S4_1.JPG,1590,1929,1755,2197,0.9999998807907104
C1_P03_N1_S4_1.JPG,2006,1307,2178,1546,0.9999998807907104
C1_P03_N1_S4_1.JPG,2372,127,2529,399,0.9999997615814209
C1_P03_N1_S4_1.JPG,836,1293,1009,1551,0.9999997615814209
C1_P03_N1_S4_1.JPG,1373,122,1539,427,0.9999996423721313
C1_P03_N1_S4_1.JPG,729,1940,907,2207,0.9999996423721313
C1_P03_N1_S4_1.JPG,373,1935,532,2256,0.9999996423721313
C1_P03_N1_S4_1.JPG,1088,1925,1270,2170,0.9999996423721313
C1_P03_N1_S4_1.JPG,2106,706,2274,945,0.9999996423721313
C1_P03_N1_S4_1.JPG,1722,104,1882,404,0.9999991655349731
